818
16	16
   CSTRESS_1    CSTRESS_2    CSTRESS_3    CSTRESS_4    CSTRESS_5    CSTRESS_6    CSTRESS_7    CSTRESS_8    CSTRESS_9   CSTRESS_10   CSTRESS_11   CSTRESS_12   CSTRESS_13   CSTRESS_14   CSTRESS_15   CSTRESS_16 
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   68.514557    64.467171    59.066517    52.250134    64.669205    59.400032    52.730957    44.810589    53.685265    45.961449    36.892548    24.348722    46.511230    37.752819    25.271967    19.931084
   46.665726    37.381153    23.930477    14.775358    38.240601    25.163881    15.209924     9.460750    16.080719    10.428816     4.925086     3.061510    10.898659     5.062039     3.202171     2.607008
    7.248442     4.747005     2.628990     1.269265     4.893105     2.828858     1.330039     0.563103     1.452369     0.695510     0.000000     0.000000     0.760128     0.000000     0.000000     0.000000
    0.174840     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  189.716904   196.963287   204.743713   212.396759   195.420013   203.183182   210.844543   218.451721   207.736328   215.358704   223.029449   230.989532   213.817520   221.470413   229.425537   236.554504
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.438192     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   18.067804    14.328329    12.955111    11.460654    14.373764    13.015778    11.528999     8.650988    11.664967     9.162254     5.185451     0.695689     9.408737     5.476240     1.000481     0.000000
  116.256676   110.043800   102.614120    94.409660   110.093102   102.761650    94.615608    77.901169    95.019897    80.629593    57.174690    30.565992    81.935738    58.764881    32.259995    25.691166
  176.727676   181.225250   185.740189   190.058380   179.973495   184.488602   188.837616   190.825577   186.391174   189.011566   189.290741   189.122360   188.093826   188.424622   188.284637   185.393326
  107.419601   108.547371   109.267853   109.460960   107.999329   108.789474   109.015167   108.619957   108.116478   107.877182   106.899719   104.184517   107.494911   106.660126   103.989258    99.075974
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.058120     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    8.277308     6.421262     4.440035     2.155941     6.546474     4.616280     2.336664     1.101295     2.699163     1.172094     0.661129     0.088411     1.206553     0.699905     0.127456     0.000000
   60.510197    51.359917    39.191158    24.990799    52.030346    40.215439    26.074314    18.009850    28.234695    18.482277    14.630956    10.004580    18.710243    14.914928    10.299211     7.617018
   95.621811    94.562569    92.219780    88.852509    94.285370    92.121475    88.792709    84.513023    88.664017    84.639709    79.420189    71.517426    84.684517    79.670174    71.836601    59.730080
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    1.004152     0.033887     0.000000     0.000000     0.090246     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   15.340446     8.808167     7.105202     5.196314     9.198820     7.238165     5.363494     3.170938     5.698663     3.542009     1.459928     0.972613     3.721911     1.495610     1.008392     0.468262
   70.149506    65.295258    56.234974    44.532558    65.551094    56.949638    45.490520    31.924379    47.399902    34.118530    21.108036    17.442139    35.173630    21.342438    17.680807    13.291844
  100.578247   100.640678    99.658859    97.434158   100.247841    99.399307    97.296097    94.191559    97.011223    94.050934    90.345528    85.270370    93.962112    90.393715    85.352768    77.573654
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    4.221888     0.257147     0.000000     0.000000     0.685070     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   41.989281    18.254417    15.701251    14.466521    20.759090    15.753082    14.520479    13.178173    14.627343    13.318678    11.537568     7.717371    13.383596    11.789791     7.981007     3.720348
  127.001945   124.826736   119.457352   112.901779   124.584732   119.544930   113.007339   105.789391   113.209198   106.213371    96.313126    73.913933   106.392029    97.645760    75.330826    50.260777
  179.421814   185.505875   190.720474   195.547729   184.128326   189.488449   194.305466   199.080750   191.814270   196.643906   200.811783   201.770554   195.421631   199.889206   200.870972   201.512466
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   73.635284    70.796997    66.753014    61.693707    70.834511    66.940674    61.944481    55.874077    62.438576    56.610035    49.562973    40.230701    56.955978    50.102489    40.825596    29.041616
   62.635101    57.676075    50.929359    42.989941    57.972771    51.449665    43.548450    33.474751    44.658054    35.170513    23.798450    19.830442    35.986980    24.181892    20.074955    14.189617
   35.934574    22.905605    13.223954     7.288452    24.083912    13.685121     7.762612     4.256033     8.713036     4.530859     2.782107     2.315829     4.664144     2.836639     2.345675     1.660881
    4.562999     2.505841     1.058883     0.264154     2.697336     1.122787     0.328510     0.000000     0.458075     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   68.501892    64.467476    59.049088    52.242088    64.664879    59.400494    52.719841    44.812138    53.667885    45.957226    36.910057    24.375835    46.503342    37.776737    25.295784    19.972950
   46.642323    37.381371    23.909597    14.797285    38.236488    25.174833    15.230554     9.497513    16.098656    10.463100     4.931961     3.070417    10.931192     5.068305     3.210562     2.619236
    7.233570     4.746716     2.625732     1.272900     4.892197     2.830453     1.333542     0.568928     1.455596     0.701088     0.000000     0.000000     0.765515     0.000000     0.000000     0.000000
    0.172996     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.032014     0.039216     0.046635     0.054166     0.035307     0.042703     0.050269     0.057702     0.042251     0.049829     0.057355     0.065395     0.045768     0.053329     0.061434     0.067286
    0.091352     0.111730     0.132618     0.153369     0.101312     0.122385     0.143511     0.192959     0.122636     0.144410     0.166332     0.220681     0.133743     0.156047     0.209052     0.235288
    0.052771     0.064334     0.087979     0.119508     0.058288     0.081006     0.093953     0.127034     0.069927     0.093079     0.126095     0.138121     0.085943     0.118035     0.130647     0.142520
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.006824     0.000000     0.000000     0.000000     0.006601     0.000000     0.000000     0.000000     0.006067     0.000000     0.000000     0.000000     0.004653
    0.035534     0.045800     0.056717     0.068067     0.039903     0.050614     0.061830     0.073438     0.049287     0.060619     0.072569     0.085001     0.054170     0.065955     0.078313     0.090626
    0.066412     0.107502     0.132449     0.157854     0.074887     0.119341     0.144785     0.170748     0.117863     0.143904     0.170633     0.198015     0.130050     0.156826     0.184452     0.212255
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.028816     0.039904     0.052250     0.065535     0.032803     0.044610     0.057497     0.071136     0.041771     0.054626     0.068334     0.082910     0.046536     0.059818     0.074038     0.089190
    0.047080     0.065093     0.085031     0.106406     0.054048     0.073296     0.094240     0.116228     0.069988     0.091189     0.113489     0.136966     0.078667     0.100537     0.123723     0.148046
    0.012055     0.016450     0.021323     0.026616     0.013733     0.018405     0.023547     0.029030     0.017529     0.022721     0.028217     0.034003     0.019618     0.024966     0.030633     0.036633
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.020286     0.027738     0.036030     0.000000     0.022777     0.030666     0.039382     0.000000     0.028334     0.037017     0.046255     0.023074     0.031337     0.040225     0.049796
    0.031426     0.046626     0.063687     0.082498     0.036615     0.052754     0.070847     0.090703     0.048254     0.066570     0.086666     0.107781     0.054855     0.074204     0.094781     0.116696
    0.015987     0.023243     0.031317     0.040240     0.018385     0.025999     0.034537     0.043947     0.023597     0.032180     0.041623     0.051477     0.026534     0.035570     0.045122     0.055288
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.015625     0.022704     0.030583     0.039295     0.017965     0.025396     0.033729     0.042917     0.023054     0.031433     0.040648     0.050275     0.025924     0.034741     0.044074     0.054003
    0.031212     0.046278     0.063190     0.081840     0.036351     0.052346     0.070283     0.089958     0.047870     0.066025     0.085926     0.106897     0.054406     0.073565     0.094001     0.115775
    0.000000     0.013406     0.018226     0.023565     0.000000     0.014990     0.020078     0.025664     0.013435     0.018502     0.024048     0.029903     0.015086     0.020372     0.026020     0.032056
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.019289     0.026425     0.034370     0.043028     0.022023     0.029631     0.038029     0.047001     0.028242     0.036719     0.045744     0.055326     0.031670     0.040431     0.049804     0.059761
    0.046662     0.064536     0.084335     0.105565     0.053598     0.072709     0.093511     0.115317     0.069480     0.090511     0.112680     0.136096     0.078111     0.099831     0.122956     0.147223
    0.023563     0.032478     0.042357     0.052918     0.026733     0.036198     0.046469     0.057223     0.033821     0.044023     0.054760     0.066088     0.037535     0.047970     0.059057     0.070771
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.070633     0.090708     0.111879     0.133441     0.079774     0.100795     0.122400     0.144503     0.099637     0.121778     0.144615     0.168015     0.110042     0.132905     0.156509     0.180348
    0.030377     0.039022     0.048163     0.057559     0.034002     0.042982     0.052294     0.061844     0.041692     0.051058     0.060870     0.071001     0.045622     0.055320     0.065409     0.075412
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.051364     0.062666     0.074324     0.116084     0.056764     0.068436     0.090368     0.123546     0.068213     0.080294     0.122800     0.135080     0.074168     0.114907     0.127723     0.139983
    0.074072     0.110783     0.131446     0.151981     0.100346     0.121163     0.142065     0.183141     0.121130     0.142545     0.163958     0.208917     0.131876     0.153665     0.197762     0.221276
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  204.325653   212.970245   221.729935   230.847321   211.337830   220.072144   229.191879   238.625610   225.868011   235.242508   244.821274   254.604141   233.545181   243.125931   252.897278   262.587860
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    5.615686     3.333585     0.000000     0.000000     3.554529     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   52.085930    38.616257    18.492296    17.268587    39.842884    18.536842    17.319084    15.980538    17.419909    16.110458    14.645451    12.973080    16.170351    14.724971    13.060823     9.675013
  138.688843   139.074112   136.723724   130.418365   138.485565   136.744965   130.482849   123.483719   130.608566   123.793373   116.057846   107.041489   123.917809   116.306572   107.349884    87.801727
  184.412491   191.362671   198.169815   204.137833   189.950928   196.854919   202.839554   208.828384   200.234039   206.211319   212.374786   218.369568   204.905746   211.070755   217.077682   220.229111
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    8.288126     6.418819     4.299909     0.566094     6.598838     4.498440     0.969275     0.000000     1.772252     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   67.746513    56.971554    44.661682    22.496353    57.930473    45.741089    24.840118    18.421429    29.497076    18.476362    17.487326    16.370171    18.494350    17.528723    16.415493    15.205427
  139.450211   141.240524   142.802231   142.095306   140.574768   142.133591   141.756348   138.401474   141.059113   138.247803   133.387985   127.788231   138.111191   133.400024   127.825722   121.658379
  186.241394   193.562439   201.006836   208.607498   192.135956   199.567261   207.173157   214.063904   204.289902   211.400558   217.801285   224.407303   210.043640   216.490753   223.072693   229.626678
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  206.861206   216.371460   226.287354   236.359634   214.660522   224.544373   234.619446   244.644440   231.125824   241.121216   251.658524   262.687286   239.385773   249.833694   260.856567   272.089172
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    9.018252     7.276341     5.221303     3.009421     7.450902     5.417840     3.211972     0.000000     3.620385     0.283434     0.000000     0.000000     0.696004     0.000000     0.000000     0.000000
   73.539597    63.544399    51.635426    38.716625    64.457588    52.694817    39.824070    20.570654    42.056255    22.258650    19.620335    18.460894    24.660990    19.655048    18.504534    17.272043
  124.834999   126.753967   128.442749   129.841141   125.972366   127.693008   129.092102   128.134384   127.623756   127.505569   123.796364   119.167717   127.062271   123.592941   119.019768   114.029350
  189.108154   197.082886   205.374466   213.678009   195.582123   203.857895   212.163605   220.225388   209.134735   217.328552   224.826447   232.396378   215.831436   223.384109   230.956863   238.752747
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   10.462593     8.941137     7.036839     5.029461     9.099825     7.215304     5.214170     2.748467     5.581567     3.484297     0.000000     0.000000     3.679129     0.000000     0.000000     0.000000
   81.858101    73.304482    62.428493    50.915401    74.104454    63.357433    51.892227    37.595039    53.827637    41.793255    21.013189    20.117060    42.833645    21.014582    20.136629    19.157513
  149.869141   152.734940   155.254181   157.737808   151.914185   154.455780   156.949783   158.934311   155.363571   157.877289   156.665573   152.587769   157.076828   156.401276   152.437561   147.865738
  196.982178   205.331375   213.959549   222.768600   203.755127   212.358475   221.166412   229.995972   217.951782   226.766876   235.583572   243.570770   225.159134   234.037781   242.050980   250.042908
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  207.138214   217.027481   227.237350   237.814026   215.253052   225.431595   235.990662   246.843079   232.344955   243.152222   253.993301   265.364441   241.303268   252.166077   263.470490   275.226410
    0.045778     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   10.451437     8.856159     7.018549     5.089224     8.997498     7.188191     5.263893     3.197847     5.612183     3.589682     0.279046     0.000000     3.776345     0.696147     0.000000     0.000000
   81.500900    74.079773    63.593666    52.542393    74.774544    64.466125    53.454849    41.555340    55.267845    43.655251    24.144691    21.590717    44.645836    26.559954    21.609426    20.596861
  101.618416   103.652008   105.468170   107.293488   102.967896   104.792427   106.618912   108.336555   105.269371   107.025116   107.459068   104.897995   106.362152   107.051659   104.655769   101.746269
  193.669754   202.130325   210.912308   219.990067   200.544952   209.295944   218.360733   227.604141   215.101227   224.326309   233.492676   241.877045   222.680893   231.883301   240.325287   248.829300
    0.138803     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   11.377028     9.450406     7.730931     5.929936     9.564590     7.886518     6.089785     4.182529     6.408991     4.535255     1.739870     0.000000     4.704551     2.124583     0.000000     0.000000
   82.350250    76.222588    66.454269    56.189919    76.756538    67.243301    57.012997    46.106586    58.651405    47.963249    31.649666    20.816465    48.846943    33.859921    20.823456    19.969654
  149.446045   152.622375   155.290344   158.008392   151.772629   154.468491   157.187881   159.901688   155.544159   158.272308   159.727722   157.104660   157.454254   159.253586   156.870224   153.108200
  197.300598   205.888840   214.733139   223.891571   204.262543   213.082458   222.225540   231.639420   218.894653   228.258667   237.664825   246.427261   226.569870   236.000732   244.847290   253.360321
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  207.384872   217.233078   227.392532   237.914337   215.468567   225.593140   236.097809   246.869736   232.466171   243.203979   253.961365   265.256226   241.369400   252.141190   263.380249   275.086151
    0.116039     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   11.673622     9.833870     8.063684     6.209339     9.951008     8.223315     6.373438     4.407869     6.701153     4.771219     1.903049     0.000000     4.945436     2.295034     0.000000     0.000000
   84.978081    78.587051    68.528023    57.957092    79.135437    69.338173    58.802685    47.559315    60.486103    49.474361    32.737381    20.954367    50.384842    34.988533    20.960691    20.104275
  150.141052   153.345139   156.034897   158.774734   152.486160   155.204376   157.945557   160.672974   156.284576   159.030869   160.488968   157.887299   158.206039   160.008408   157.649796   153.871185
  196.907471   205.504944   214.350906   223.510223   203.881836   212.701340   221.845459   231.246841   218.517242   227.875427   237.272736   246.044250   226.191879   235.608795   244.473633   252.977432
    0.037524     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   10.086832     8.588766     6.842648     5.008153     8.732376     7.003994     5.174685     3.205943     5.506977     3.579237     0.290355     0.000000     3.759361     0.694622     0.000000     0.000000
   78.337730    71.196152    61.245430    50.749916    71.909164    62.073116    51.618340    40.287952    53.345249    42.285202    22.885883    20.362518    43.242477    25.227116    20.374641    19.466526
  150.045258   152.914658   155.490356   158.074844   152.090714   154.676819   157.268219   159.679153   155.650040   158.117233   158.463669   154.837234   157.336853   158.053116   154.636810   150.527557
  199.865173   208.393127   217.207748   226.312943   206.774445   215.557144   224.650101   233.884781   221.324570   230.551895   239.670654   247.916107   228.884720   238.033981   246.355423   254.705856
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  206.084702   215.593246   225.526382   235.594742   213.888245   223.781082   233.858154   243.858521   230.375656   240.330551   250.919617   261.997528   238.603897   249.096115   260.179535   271.457397
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   10.330650     8.790533     6.886235     4.876722     8.950214     7.063432     5.060848     2.417862     5.427618     3.201933     0.000000     0.000000     3.521594     0.000000     0.000000     0.000000
   82.394150    73.742767    62.870781    51.346035    74.542809    63.785477    52.313286    36.925560    54.232861    41.411781    22.205641    21.222956    43.209461    22.208473    21.243467    20.172943
  156.801865   159.734146   162.281326   164.772873   158.874146   161.435776   163.941849   165.596634   162.271439   164.563324   162.900269   158.330719   163.931641   162.640854   158.183609   153.093613
  192.492752   200.766800   209.344360   218.092789   199.217636   207.761993   216.512405   225.270325   213.344742   222.081146   230.833206   238.885574   220.500732   229.300598   237.385254   245.459259
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    8.996398     7.226663     5.155142     2.920431     7.402884     5.350849     3.124363     0.000000     3.534837     0.083290     0.000000     0.000000     0.501313     0.000000     0.000000     0.000000
   72.470535    62.314957    50.318748    37.273857    63.240452    51.373615    38.391491    19.629789    40.638653    20.155121    18.736359    17.651432    22.592167    18.767105    17.690853    16.543442
  144.589767   146.681717   148.544724   150.055710   145.956818   147.844742   149.369064   147.888687   148.018219   147.590240   143.211945   137.915588   147.266617   143.136520   137.898376   132.247467
  196.816391   204.974426   213.459061   221.917038   203.417679   211.876480   220.346588   228.405334   217.206161   225.473953   232.856308   240.290756   223.934250   231.383881   238.833237   246.469162
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  201.029510   209.522797   218.113846   227.070984   207.927933   216.521515   225.453705   234.765594   222.207672   231.465652   240.895172   250.545914   229.806198   239.235001   248.874268   258.468109
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    8.009160     6.103905     3.954690     0.045370     6.289465     4.157514     0.455627     0.000000     1.273565     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   66.111038    55.124111    42.640385    19.408815    56.114601    43.744144    21.794403    18.317610    26.540081    18.378988    17.352476    16.201225    18.399637    17.395475    16.248688    15.002521
  140.409378   142.230560   143.857742   142.945679   141.546204   143.171051   142.593475   138.869431   141.872864   138.744812   133.684692   127.906937   138.618805   133.701172   127.952606   121.592278
  191.368546   198.859406   206.480392   214.233307   197.389572   205.003830   212.756836   219.684433   209.791718   216.951752   223.474167   230.231140   215.556778   222.123428   228.857513   235.548874
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    5.692780     3.502209     0.000000     0.000000     3.712250     0.392293     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   51.372456    38.439621    17.412027    16.284519    39.608944    19.728277    16.332155    15.098444    16.427450    15.221359    13.878017    12.344715    15.277777    13.951376    12.425708     9.244444
  132.534088   132.903275   131.059341   125.283936   132.361847   130.908371   125.336815   118.914566   125.440346   119.195778   112.132629   103.888702   119.304893   112.350021   104.161980    85.785454
  187.821655   194.672623   201.425812   207.201981   193.263428   200.044632   205.913345   211.684708   203.327972   209.110611   215.029160   220.759659   207.817535   213.738617   219.482727   222.446198
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
  191.573196   198.786102   206.572159   214.204010   197.237808   204.988403   212.646194   220.218521   209.527008   217.116470   224.742203   232.650360   215.571243   223.185822   231.082794   238.169098
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    4.257245     0.274962     0.000000     0.000000     0.703859     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   42.329014    18.479786    15.814015    14.556949    20.991430    15.860185    14.612829    13.244638    14.723588    13.389313    11.565363     7.711410    13.456487    11.819522     7.978005     3.686034
  127.633331   125.385941   119.977859   113.296303   125.152901   120.028030   113.413589   106.049118   113.639221   106.498154    96.350121    73.758980   106.690498    97.694382    75.194038    49.944599
  178.923431   184.985764   190.254883   195.105209   183.618622   188.998535   193.868576   198.665482   191.389053   196.237564   200.415314   201.413879   195.020844   199.496323   200.518585   201.184769
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
    0.563368     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000
   18.743891    14.298977    12.948168    11.477164    14.343339    13.006729    11.544100     8.754920    11.677231     9.262203     5.319073     0.863807     9.506838     5.605003     1.166070     0.000000
  115.253471   109.196976   101.893951    93.825058   109.242531   102.029732    94.024155    77.849678    94.414902    80.555992    57.306698    30.915743    81.852043    58.869434    32.595310    25.103716
  173.080750   177.505875   181.962555   186.229370   176.283310   180.728516   185.034744   187.112839   182.640686   185.338028   185.645065   185.549271   184.440689   184.800323   184.725922   182.108215
